"Anchor_seq","Anchor_start","Anchor_end","Cruciform_seq","Cruciform_start","Cruciform_end","Distancia_kb"
"NC_002607.1",779771,779786,"NC_002607.1",779931,779946,0.144
"NC_002607.1",779786,779919,"NC_002607.1",779931,779946,0.011
"NC_002607.1",779919,780073,"NC_002607.1",779931,779946,0
"NC_002607.1",780073,780133,"NC_002607.1",779931,779946,0.126
"NC_002607.1",780195,780307,"NC_002607.1",780457,780469,0.149
"NC_002607.1",780307,780421,"NC_002607.1",780457,780469,0.035
"NC_002607.1",780467,780537,"NC_002607.1",780457,780469,0
"NC_002607.1",780537,780735,"NC_002607.1",780632,780647,0
"NC_002607.1",780735,780779,"NC_002607.1",780632,780647,0.087
"NC_002607.1",780779,780857,"NC_002607.1",780632,780647,0.131
"NC_002607.1",780965,781090,"NC_002607.1",781007,781018,0
"NC_002607.1",781476,781575,"NC_002607.1",781570,781585,0
"NC_002607.1",781575,781712,"NC_002607.1",781570,781585,0
"NC_002607.1",781716,781748,"NC_002607.1",781698,781712,0.003
"NC_002607.1",781748,781781,"NC_002607.1",781698,781712,0.035
"NC_002607.1",781881,782009,"NC_002607.1",781877,781888,0
"NC_002607.1",782017,782094,"NC_002607.1",781877,781888,0.128
"NC_002607.1",782154,782239,"NC_002607.1",782256,782267,0.016
"NC_002607.1",782272,782369,"NC_002607.1",782256,782267,0.004
"NC_002607.1",782369,782464,"NC_002607.1",782256,782267,0.101
"NC_002607.1",782464,782558,"NC_002607.1",782620,782735,0.061
"NC_002607.1",782679,782726,"NC_002607.1",782620,782735,0
"NC_002607.1",782726,782751,"NC_002607.1",782620,782735,0
"NC_002607.1",782751,782923,"NC_002607.1",782620,782735,0.015
"NC_002607.1",782923,782990,"NC_002607.1",783124,783206,0.133
"NC_002607.1",782990,783020,"NC_002607.1",783124,783206,0.103
"NC_002607.1",783020,783109,"NC_002607.1",783124,783206,0.014
"NC_002607.1",783319,783361,"NC_002607.1",783271,783286,0.032
"NC_002607.1",783361,783387,"NC_002607.1",783271,783286,0.074
"NC_002607.1",783387,783397,"NC_002607.1",783271,783286,0.1
"NC_002607.1",783397,783559,"NC_002607.1",783271,783286,0.11
"NC_002607.1",783731,783818,"NC_002607.1",783271,783286,0.444
"NC_002607.1",783818,783953,"NC_002607.1",784264,784281,0.31
"NC_002607.1",783958,784020,"NC_002607.1",784264,784281,0.243
"NC_002607.1",784020,784131,"NC_002607.1",784264,784281,0.132
"NC_002607.1",784131,784292,"NC_002607.1",784264,784281,0
"NC_002607.1",784343,784378,"NC_002607.1",784286,784300,0.042
"NC_002607.1",784378,784801,"NC_002607.1",784499,784513,0
"NC_002607.1",784829,784855,"NC_002607.1",784886,784899,0.03
"NC_002607.1",784855,785018,"NC_002607.1",784886,784899,0
"NC_002607.1",785066,785244,"NC_002607.1",785043,785058,0.007
"NC_002607.1",785244,785256,"NC_002607.1",785342,785355,0.085
"NC_002607.1",785256,785414,"NC_002607.1",785342,785355,0
"NC_002607.1",785457,785534,"NC_002607.1",785342,785355,0.101
"NC_002607.1",785741,785864,"NC_002607.1",785705,785717,0.023
"NC_002607.1",785864,785910,"NC_002607.1",786049,786064,0.138
"NC_002607.1",785910,786017,"NC_002607.1",786049,786064,0.031
"NC_002607.1",786035,786115,"NC_002607.1",786049,786064,0
"NC_002607.1",786134,786324,"NC_002607.1",786317,786436,0
"NC_002607.1",786407,786624,"NC_002607.1",786317,786436,0
"NC_002607.1",786645,786727,"NC_002607.1",786744,786757,0.016
"NC_002607.1",786902,786978,"NC_002607.1",786797,786871,0.03
"NC_002607.1",786978,787132,"NC_002607.1",786797,786871,0.106
"NC_002607.1",787132,787196,"NC_002607.1",786797,786871,0.26
"NC_002607.1",787196,787267,"NC_002607.1",786797,786871,0.324
"NC_002607.1",787267,787404,"NC_002607.1",786797,786871,0.395
"NC_002607.1",787404,787459,"NC_002607.1",787909,787946,0.449
"NC_002607.1",787501,787582,"NC_002607.1",787909,787946,0.326
"NC_002607.1",787582,787889,"NC_002607.1",787909,787946,0.019
"NC_002607.1",787956,788044,"NC_002607.1",787909,787946,0.009
"NC_002607.1",788044,788083,"NC_002607.1",788150,788164,0.066
"NC_002607.1",788095,788367,"NC_002607.1",788150,788164,0
"NC_002607.1",788367,788382,"NC_002607.1",788419,788534,0.036
"NC_002607.1",788382,788599,"NC_002607.1",788419,788534,0
"NC_002607.1",788599,788624,"NC_002607.1",788645,788693,0.02
"NC_002607.1",788624,788641,"NC_002607.1",788645,788693,0.003
"NC_002607.1",788641,788852,"NC_002607.1",788645,788693,0
"NC_002607.1",788856,788880,"NC_002607.1",788857,788939,0
"NC_002607.1",788880,788889,"NC_002607.1",788857,788939,0
"NC_002607.1",788889,789049,"NC_002607.1",788857,788939,0
"NC_002607.1",789053,789197,"NC_002607.1",788983,788997,0.055
"NC_002607.1",789267,789366,"NC_002607.1",788983,788997,0.269
"NC_002607.1",789366,789663,"NC_002607.1",789888,789902,0.224
"NC_002607.1",789689,789833,"NC_002607.1",789888,789902,0.054
"NC_002607.1",789833,789937,"NC_002607.1",789888,789902,0
"NC_002607.1",789937,790020,"NC_002607.1",790026,790039,0.005
"NC_002607.1",790020,790051,"NC_002607.1",790026,790039,0
"NC_002607.1",790051,790149,"NC_002607.1",790026,790039,0.011
"NC_002607.1",790149,790161,"NC_002607.1",790026,790039,0.109
"NC_002607.1",790161,790225,"NC_002607.1",790026,790039,0.121
"NC_002607.1",790225,790239,"NC_002607.1",790026,790039,0.185
"NC_002607.1",790239,790261,"NC_002607.1",790026,790039,0.199
"NC_002607.1",790261,790314,"NC_002607.1",790026,790039,0.221
"NC_002607.1",790398,790500,"NC_002607.1",790812,790847,0.311
"NC_002607.1",790500,790584,"NC_002607.1",790812,790847,0.227
"NC_002607.1",790584,790799,"NC_002607.1",790812,790847,0.012
"NC_002607.1",790799,790804,"NC_002607.1",790812,790847,0.007
"NC_002607.1",790804,790928,"NC_002607.1",790812,790847,0
"NC_002607.1",790928,790934,"NC_002607.1",790931,790983,0
"NC_002607.1",790934,790977,"NC_002607.1",790931,790983,0
"NC_002607.1",791043,791099,"NC_002607.1",791019,791064,0
"NC_002607.1",791099,791110,"NC_002607.1",791019,791064,0.034
"NC_002607.1",791110,791156,"NC_002607.1",791019,791064,0.045
"NC_002607.1",791160,791236,"NC_002607.1",791316,791328,0.079
"NC_002607.1",791236,791268,"NC_002607.1",791316,791328,0.047
"NC_002607.1",791268,791468,"NC_002607.1",791316,791328,0
"NC_002607.1",791494,791555,"NC_002607.1",791588,791602,0.032
"NC_002607.1",791555,791602,"NC_002607.1",791588,791602,0
"NC_002607.1",791602,791699,"NC_002607.1",791588,791602,0
"NC_002607.1",791699,791833,"NC_002607.1",791588,791602,0.096
"NC_002607.1",791833,791953,"NC_002607.1",791958,791973,0.004
"NC_002607.1",792139,792180,"NC_002607.1",792132,792144,0
"NC_002607.1",792219,792229,"NC_002607.1",792132,792144,0.074
"NC_002607.1",792229,792261,"NC_002607.1",792132,792144,0.084
"NC_002607.1",792261,792343,"NC_002607.1",792453,792543,0.109
"NC_002607.1",792394,792615,"NC_002607.1",792453,792543,0
"NC_002607.1",792645,792745,"NC_002607.1",792714,792727,0
"NC_002607.1",792745,792855,"NC_002607.1",792714,792727,0.017
"NC_002607.1",792855,792885,"NC_002607.1",792714,792727,0.127
"NC_002607.1",792885,792959,"NC_002607.1",793086,793204,0.126
"NC_002607.1",792959,793035,"NC_002607.1",793086,793204,0.05
"NC_002607.1",793035,793160,"NC_002607.1",793086,793204,0
"NC_002607.1",793160,793302,"NC_002607.1",793086,793204,0
"NC_002607.1",793302,793418,"NC_002607.1",793470,793481,0.051
"NC_002607.1",793476,793515,"NC_002607.1",793470,793481,0
"NC_002607.1",793515,793544,"NC_002607.1",793470,793481,0.033
"NC_002607.1",793544,793587,"NC_002607.1",793470,793481,0.062
"NC_002607.1",793587,793818,"NC_002607.1",793711,793724,0
"NC_002607.1",793818,793839,"NC_002607.1",793772,793789,0.028
"NC_002607.1",793839,793857,"NC_002607.1",793772,793789,0.049
"NC_002607.1",793857,793941,"NC_002607.1",793980,794069,0.038
"NC_002607.1",794007,794040,"NC_002607.1",793980,794069,0
"NC_002607.1",794040,794096,"NC_002607.1",793980,794069,0
"NC_002607.1",794096,794114,"NC_002607.1",794077,794146,0
"NC_002607.1",794114,794262,"NC_002607.1",794077,794146,0
"NC_002607.1",794262,794348,"NC_002607.1",794436,794547,0.087
"NC_002607.1",794348,794439,"NC_002607.1",794436,794547,0
"NC_002607.1",794439,794541,"NC_002607.1",794436,794547,0
"NC_002607.1",794541,794752,"NC_002607.1",794436,794547,0
"NC_002607.1",794752,795245,"NC_002607.1",795058,795104,0
"NC_002607.1",795245,795439,"NC_002607.1",795557,795578,0.117
"NC_002607.1",795439,795674,"NC_002607.1",795557,795578,0
"NC_002607.1",795674,795927,"NC_002607.1",795820,795832,0
"NC_002607.1",796024,796036,"NC_002607.1",796078,796132,0.041
"NC_002607.1",796036,796238,"NC_002607.1",796078,796132,0
"NC_002607.1",796238,796421,"NC_002607.1",796305,796318,0
"NC_002607.1",796421,796492,"NC_002607.1",796305,796318,0.102
"NC_002607.1",796492,796520,"NC_002607.1",796305,796318,0.173
"NC_002607.1",796520,796680,"NC_002607.1",796831,796873,0.15
"NC_002607.1",796702,796727,"NC_002607.1",796831,796873,0.103
"NC_002607.1",796746,796769,"NC_002607.1",796831,796873,0.061
"NC_002607.1",796769,796824,"NC_002607.1",796831,796873,0.006
"NC_002607.1",796824,797022,"NC_002607.1",796831,796873,0
"NC_002607.1",797081,797119,"NC_002607.1",797257,797271,0.137
"NC_002607.1",797119,797204,"NC_002607.1",797257,797271,0.052
"NC_002607.1",797204,797284,"NC_002607.1",797257,797271,0
"NC_002607.1",797284,797289,"NC_002607.1",797257,797271,0.012
"NC_002607.1",797289,797298,"NC_002607.1",797257,797271,0.017
"NC_002607.1",797298,797479,"NC_002607.1",797257,797271,0.026
"NC_002607.1",797479,797561,"NC_002607.1",797536,797547,0
"NC_002607.1",797561,797606,"NC_002607.1",797536,797547,0.013
"NC_002607.1",797606,797638,"NC_002607.1",797641,797654,0.002
"NC_002607.1",797638,797680,"NC_002607.1",797641,797654,0
"NC_002607.1",797680,797725,"NC_002607.1",797704,797719,0
"NC_002607.1",797755,797798,"NC_002607.1",797704,797719,0.035
"NC_002607.1",797798,797905,"NC_002607.1",797900,797913,0
"NC_002607.1",797905,798073,"NC_002607.1",797900,797913,0
"NC_002607.1",798073,798168,"NC_002607.1",797900,797913,0.159
"NC_002607.1",798168,798205,"NC_002607.1",798335,798347,0.129
"NC_002607.1",798205,798217,"NC_002607.1",798335,798347,0.117
"NC_002607.1",798217,798221,"NC_002607.1",798335,798347,0.113
"NC_002607.1",798221,798280,"NC_002607.1",798335,798347,0.054
"NC_002607.1",798280,798338,"NC_002607.1",798335,798347,0
"NC_002607.1",798385,798451,"NC_002607.1",798458,798469,0.006
"NC_002607.1",798451,798699,"NC_002607.1",798458,798469,0
"NC_002607.1",798699,798854,"NC_002607.1",798475,798487,0.211
"NC_002607.1",798937,799032,"NC_002607.1",799248,799263,0.215
"NC_002607.1",799044,799198,"NC_002607.1",799248,799263,0.049
"NC_002607.1",799198,799251,"NC_002607.1",799248,799263,0
"NC_002607.1",799251,799710,"NC_002607.1",799248,799263,0
"NC_002607.1",799710,799836,"NC_002607.1",799716,799731,0
"NC_002607.1",799836,799843,"NC_002607.1",799725,799740,0.095
"NC_002607.1",799843,799937,"NC_002607.1",800005,800017,0.067
"NC_002607.1",799937,800113,"NC_002607.1",800005,800017,0
"NC_002607.1",800113,800600,"NC_002607.1",800144,800158,0
"NC_002607.1",800600,800644,"NC_002607.1",800335,800354,0.245
"NC_002607.1",800644,800683,"NC_002607.1",800335,800354,0.289
"NC_002607.1",800683,800742,"NC_002607.1",800335,800354,0.328
"NC_002607.1",800742,800768,"NC_002607.1",800335,800354,0.387
"NC_002607.1",800768,800841,"NC_002607.1",800335,800354,0.413
"NC_002607.1",800841,800858,"NC_002607.1",800335,800354,0.486
"NC_002607.1",800858,800890,"NC_002607.1",800335,800354,0.503
"NC_002607.1",800890,800988,"NC_002607.1",801477,801490,0.488
"NC_002607.1",800988,801014,"NC_002607.1",801477,801490,0.462
"NC_002607.1",801014,801288,"NC_002607.1",801477,801490,0.188
"NC_002607.1",801288,801577,"NC_002607.1",801477,801490,0
"NC_002607.1",801577,801785,"NC_002607.1",801477,801490,0.086
"NC_002607.1",801785,801864,"NC_002607.1",801477,801490,0.294
"NC_002607.1",801864,801872,"NC_002607.1",801477,801490,0.373
"NC_002607.1",801872,802020,"NC_002607.1",801477,801490,0.381
"NC_002607.1",802020,802460,"NC_002607.1",801477,801490,0.529
"NC_002607.1",802460,802756,"NC_002607.1",803065,803129,0.308
"NC_002607.1",802756,802909,"NC_002607.1",803065,803129,0.155
"NC_002607.1",802909,803108,"NC_002607.1",803065,803129,0
"NC_002607.1",803108,803224,"NC_002607.1",803065,803129,0
"NC_002607.1",803224,803275,"NC_002607.1",803272,803285,0
"NC_002607.1",803275,803434,"NC_002607.1",803272,803285,0
"NC_002607.1",803434,803538,"NC_002607.1",803272,803285,0.148
"NC_002607.1",803538,803798,"NC_002607.1",803919,803932,0.12
"NC_002607.1",803798,803842,"NC_002607.1",803919,803932,0.076
"NC_002607.1",803842,803848,"NC_002607.1",803919,803932,0.07
"NC_002607.1",803848,803898,"NC_002607.1",803919,803932,0.02
"NC_002607.1",803898,804047,"NC_002607.1",803919,803932,0
"NC_002607.1",804047,804681,"NC_002607.1",804004,804019,0.027
"NC_002607.1",804681,804927,"NC_002607.1",804729,804744,0
"NC_002607.1",804927,804952,"NC_002607.1",804786,804799,0.127
"NC_002607.1",804952,804989,"NC_002607.1",804786,804799,0.152
"NC_002607.1",804989,805206,"NC_002607.1",804786,804799,0.189
"NC_002607.1",805206,805372,"NC_002607.1",804786,804799,0.406
"NC_002607.1",805372,805410,"NC_002607.1",804786,804799,0.572
"NC_002607.1",805410,805437,"NC_002607.1",804786,804799,0.61
"NC_002607.1",805437,805446,"NC_002607.1",804786,804799,0.637
"NC_002607.1",805446,805666,"NC_002607.1",804786,804799,0.646
"NC_002607.1",805666,806252,"NC_002607.1",806509,806592,0.256
"NC_002607.1",806252,806327,"NC_002607.1",806509,806592,0.181
"NC_002607.1",806327,806476,"NC_002607.1",806509,806592,0.032
"NC_002607.1",806476,807101,"NC_002607.1",806509,806592,0
"NC_002607.1",807101,807221,"NC_002607.1",806847,806862,0.238
"NC_002607.1",807221,807450,"NC_002607.1",807623,807639,0.172
"NC_002607.1",807450,807565,"NC_002607.1",807623,807639,0.057
"NC_002607.1",807565,807908,"NC_002607.1",807623,807639,0
"NC_002607.1",807908,808031,"NC_002607.1",807623,807639,0.268
"NC_002607.1",808031,808498,"NC_002607.1",808400,808413,0
"NC_002607.1",808498,808564,"NC_002607.1",808573,808593,0.008
"NC_002607.1",808564,808627,"NC_002607.1",808573,808593,0
"NC_002607.1",808627,808631,"NC_002607.1",808573,808593,0.033
"NC_002607.1",808631,808864,"NC_002607.1",808573,808593,0.037
"NC_002607.1",808864,808879,"NC_002607.1",808573,808593,0.27
"NC_002607.1",808879,808930,"NC_002607.1",808573,808593,0.285
"NC_002607.1",808930,809011,"NC_002607.1",809329,809358,0.317
"NC_002607.1",809011,809212,"NC_002607.1",809329,809358,0.116
"NC_002607.1",809212,809263,"NC_002607.1",809329,809358,0.065
"NC_002607.1",809263,809415,"NC_002607.1",809329,809358,0
"NC_002607.1",809415,809452,"NC_002607.1",809329,809358,0.056
"NC_002607.1",809452,809525,"NC_002607.1",809329,809358,0.093
"NC_002607.1",809525,809714,"NC_002607.1",809329,809358,0.166
"NC_002607.1",809714,809961,"NC_002607.1",810144,810157,0.182
"NC_002607.1",809961,810061,"NC_002607.1",810144,810157,0.082
"NC_002607.1",810061,810327,"NC_002607.1",810144,810157,0
"NC_002607.1",810327,810367,"NC_002607.1",810144,810157,0.169
"NC_002607.1",810367,810729,"NC_002607.1",810640,810707,0
"NC_002607.1",810729,810936,"NC_002607.1",810640,810707,0.021
"NC_002607.1",810936,812248,"NC_002607.1",810985,810996,0
"NC_002607.1",812281,812924,"NC_002607.1",812338,812362,0
"NC_002607.1",812924,813145,"NC_002607.1",812950,812961,0
"NC_002607.1",813145,813161,"NC_002607.1",812950,812961,0.183
"NC_002607.1",813161,813417,"NC_002607.1",813489,813500,0.071
"NC_002607.1",813417,813799,"NC_002607.1",813489,813500,0
"NC_002607.1",813799,813807,"NC_002607.1",813798,813811,0
"NC_002607.1",813807,813902,"NC_002607.1",813798,813811,0
"NC_002607.1",813902,813913,"NC_002607.1",813798,813811,0.09
"NC_002607.1",813913,813952,"NC_002607.1",813798,813811,0.101
"NC_002607.1",813952,813996,"NC_002607.1",813798,813811,0.14
"NC_002607.1",813996,814077,"NC_002607.1",813798,813811,0.184
"NC_002607.1",814077,814149,"NC_002607.1",813798,813811,0.265
"NC_002607.1",814149,814519,"NC_002607.1",814757,814772,0.237
"NC_002607.1",814519,814669,"NC_002607.1",814757,814772,0.087
"NC_002607.1",814669,814717,"NC_002607.1",814757,814772,0.039
"NC_002607.1",814717,814747,"NC_002607.1",814757,814772,0.009
"NC_002607.1",814747,814775,"NC_002607.1",814757,814772,0
"NC_002607.1",814775,815223,"NC_002607.1",814770,814783,0
"NC_002607.1",815223,815257,"NC_002607.1",815257,815269,0
"NC_002607.1",815257,815266,"NC_002607.1",815257,815269,0
"NC_002607.1",815266,815364,"NC_002607.1",815257,815269,0
"NC_002607.1",815364,815489,"NC_002607.1",815330,815341,0.022
"NC_002607.1",815489,815545,"NC_002607.1",815330,815341,0.147
"NC_002607.1",815545,815597,"NC_002607.1",815330,815341,0.203
"NC_002607.1",815597,815707,"NC_002607.1",815330,815341,0.255
"NC_002607.1",815707,815762,"NC_002607.1",815330,815341,0.365
"NC_002607.1",815766,815809,"NC_002607.1",815330,815341,0.424
"NC_002607.1",815809,815837,"NC_002607.1",816294,816307,0.456
"NC_002607.1",815837,815932,"NC_002607.1",816294,816307,0.361
"NC_002607.1",815932,816002,"NC_002607.1",816294,816307,0.291
"NC_002607.1",816002,816040,"NC_002607.1",816294,816307,0.253
"NC_002607.1",816040,816229,"NC_002607.1",816294,816307,0.064
"NC_002607.1",816229,816310,"NC_002607.1",816294,816307,0
"NC_002607.1",816310,816379,"NC_002607.1",816294,816307,0.002
"NC_002607.1",816379,816485,"NC_002607.1",816294,816307,0.071
"NC_002607.1",816485,816563,"NC_002607.1",816662,816678,0.098
"NC_002607.1",816563,816664,"NC_002607.1",816662,816678,0
"NC_002607.1",816673,816761,"NC_002607.1",816662,816678,0
"NC_002607.1",816761,816862,"NC_002607.1",816908,816923,0.045
"NC_002607.1",816862,816925,"NC_002607.1",816908,816923,0
"NC_002607.1",816925,817000,"NC_002607.1",816950,816961,0
"NC_002607.1",817000,817054,"NC_002607.1",816996,817013,0
"NC_002607.1",817054,817093,"NC_002607.1",816996,817013,0.04
"NC_002607.1",817093,817138,"NC_002607.1",817170,817185,0.031
"NC_002607.1",817138,817279,"NC_002607.1",817170,817185,0
"NC_002607.1",817279,817546,"NC_002607.1",817170,817185,0.093
"NC_002607.1",817546,817629,"NC_002607.1",817170,817185,0.36
"NC_002607.1",817629,817653,"NC_002607.1",817170,817185,0.443
"NC_002607.1",817653,817744,"NC_002607.1",817170,817185,0.467
"NC_002607.1",817744,817778,"NC_002607.1",817170,817185,0.558
"NC_002607.1",817778,817906,"NC_002607.1",818384,818403,0.477
"NC_002607.1",817906,817938,"NC_002607.1",818384,818403,0.445
"NC_002607.1",817938,818072,"NC_002607.1",818384,818403,0.311
"NC_002607.1",818072,818077,"NC_002607.1",818384,818403,0.306
"NC_002607.1",818077,818245,"NC_002607.1",818384,818403,0.138
"NC_002607.1",818245,818282,"NC_002607.1",818384,818403,0.101
"NC_002607.1",818282,818389,"NC_002607.1",818384,818403,0
"NC_002607.1",818389,818426,"NC_002607.1",818384,818403,0
"NC_002607.1",818426,818528,"NC_002607.1",818384,818403,0.022
"NC_002607.1",818528,818539,"NC_002607.1",818384,818403,0.124
"NC_002607.1",818539,818656,"NC_002607.1",818384,818403,0.135
"NC_002607.1",818665,818722,"NC_002607.1",818384,818403,0.261
"NC_002607.1",818722,818789,"NC_002607.1",819061,819075,0.271
"NC_002607.1",818789,818913,"NC_002607.1",819061,819075,0.147
"NC_002607.1",818913,818994,"NC_002607.1",819061,819075,0.066
"NC_002607.1",818994,819100,"NC_002607.1",819061,819075,0
"NC_002607.1",819100,819132,"NC_002607.1",819061,819075,0.024
"NC_002607.1",819132,819249,"NC_002607.1",819061,819075,0.056
"NC_002607.1",819289,819338,"NC_002607.1",819061,819075,0.213
"NC_002607.1",819393,819460,"NC_002607.1",819588,819603,0.127
"NC_002607.1",819460,819565,"NC_002607.1",819588,819603,0.022
"NC_002607.1",819565,819624,"NC_002607.1",819588,819603,0
"NC_002607.1",819710,819750,"NC_002607.1",819588,819603,0.106
"NC_002607.1",819750,819866,"NC_002607.1",819961,819974,0.094
"NC_002607.1",819889,820037,"NC_002607.1",819961,819974,0
"NC_002607.1",820037,820066,"NC_002607.1",819961,819974,0.062
"NC_002607.1",820066,820122,"NC_002607.1",820132,820145,0.009
"NC_002607.1",820224,820508,"NC_002607.1",820153,820229,0
"NC_002607.1",820626,820710,"NC_002607.1",820298,820310,0.315
"NC_002607.1",820710,820760,"NC_002607.1",820298,820310,0.399
"NC_002607.1",820760,820828,"NC_002607.1",820298,820310,0.449
